Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
290,Q9Y286,SIGL7_HUMAN,Sialic acid-binding Ig-like lectin 7 (Siglec-7) (Adhesion inhibitory receptor molecule 1) (AIRM-1) (CDw328) (D-siglec) (QA79 membrane protein) (p75) (CD antigen CD328),0.23
291,Q96BS2,CHP3_HUMAN,Calcineurin B homologous protein 3 (Tescalcin) (TSC),0.23
292,P05186,PPBT_HUMAN,"Alkaline phosphatase, tissue-nonspecific isozyme (AP-TNAP) (TNSALP) (EC 3.1.3.1) (Alkaline phosphatase liver/bone/kidney isozyme)",0.23
293,P11117,PPAL_HUMAN,Lysosomal acid phosphatase (LAP) (EC 3.1.3.2),0.23
294,Q96MI6,PPM1M_HUMAN,Protein phosphatase 1M (EC 3.1.3.16) (Protein phosphatase 2C isoform eta) (PP2C-eta) (PP2CE),0.23
295,A6NDG6,PGP_HUMAN,Glycerol-3-phosphate phosphatase (G3PP) (EC 3.1.3.21) (Aspartate-based ubiquitous Mg(2+)-dependent phosphatase) (AUM) (EC 3.1.3.48) (Phosphoglycolate phosphatase) (PGP),0.22
296,Q8WUJ0,STYX_HUMAN,Serine/threonine/tyrosine-interacting protein (Inactive tyrosine-protein phosphatase STYX) (Phosphoserine/threonine/tyrosine interaction protein),0.22
297,Q6GV28,TM225_HUMAN,Transmembrane protein 225,0.22
298,Q96EF0,MTMR8_HUMAN,"Myotubularin-related protein 8 (Phosphatidylinositol-3,5-bisphosphate 3-phosphatase) (EC 3.1.3.95) (Phosphatidylinositol-3-phosphate phosphatase) (EC 3.1.3.64)",0.22
299,Q9P0J1,PDP1_HUMAN,"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1, mitochondrial (PDP 1) (EC 3.1.3.43) (Protein phosphatase 2C) (Pyruvate dehydrogenase phosphatase catalytic subunit 1) (PDPC 1)",0.21
300,P09923,PPBI_HUMAN,Intestinal-type alkaline phosphatase (IAP) (Intestinal alkaline phosphatase) (EC 3.1.3.1),0.21
301,O14495,PLPP3_HUMAN,Phospholipid phosphatase 3 (EC 3.1.3.-) (EC 3.1.3.4) (Lipid phosphate phosphohydrolase 3) (PAP2-beta) (Phosphatidate phosphohydrolase type 2b) (Phosphatidic acid phosphatase 2b) (PAP-2b) (PAP2b) (Vascular endothelial growth factor and type I collagen-inducible protein) (VCIP),0.21
302,O43865,SAHH2_HUMAN,S-adenosylhomocysteine hydrolase-like protein 1 (DC-expressed AHCY-like molecule) (IP(3)Rs binding protein released with IP(3)) (IRBIT) (Putative adenosylhomocysteinase 2) (S-adenosyl-L-homocysteine hydrolase 2) (AdoHcyase 2),0.21
303,O43586,PPIP1_HUMAN,Proline-serine-threonine phosphatase-interacting protein 1 (PEST phosphatase-interacting protein 1) (CD2-binding protein 1) (H-PIP),0.21
304,Q15435,PP1R7_HUMAN,Protein phosphatase 1 regulatory subunit 7 (Protein phosphatase 1 regulatory subunit 22),0.21
305,Q15257,PTPA_HUMAN,"Serine/threonine-protein phosphatase 2A activator (EC 5.2.1.8) (PP2A, subunit B', PR53 isoform) (Phosphotyrosyl phosphatase activator) (PTPA) (Serine/threonine-protein phosphatase 2A regulatory subunit 4) (Serine/threonine-protein phosphatase 2A regulatory subunit B')",0.21
306,Q08209,PP2BA_HUMAN,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calmodulin-dependent calcineurin A subunit alpha isoform),0.21
307,P28562,DUS1_HUMAN,Dual specificity protein phosphatase 1 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase hVH1) (Mitogen-activated protein kinase phosphatase 1) (MAP kinase phosphatase 1) (MKP-1) (Protein-tyrosine phosphatase CL100),0.21
308,Q15256,PTPRR_HUMAN,Receptor-type tyrosine-protein phosphatase R (R-PTP-R) (EC 3.1.3.48) (Ch-1PTPase) (NC-PTPCOM1) (Protein-tyrosine phosphatase PCPTP1),0.21
309,P16298,PP2BB_HUMAN,Serine/threonine-protein phosphatase 2B catalytic subunit beta isoform (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calmodulin-dependent calcineurin A subunit beta isoform) (CNA beta),0.21
310,P60484,PTEN_HUMAN,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase and dual-specificity protein phosphatase PTEN (EC 3.1.3.16) (EC 3.1.3.48) (EC 3.1.3.67) (Mutated in multiple advanced cancers 1) (Phosphatase and tensin homolog)",0.2
311,Q96PE3,INP4A_HUMAN,"Inositol polyphosphate-4-phosphatase type I A (Inositol polyphosphate 4-phosphatase type I) (Type I inositol 3,4-bisphosphate 4-phosphatase) (EC 3.1.3.66)",0.2
312,Q16537,2A5E_HUMAN,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit epsilon isoform (PP2A B subunit isoform B'-epsilon) (PP2A B subunit isoform B56-epsilon) (PP2A B subunit isoform PR61-epsilon) (PP2A B subunit isoform R5-epsilon),0.2
313,Q86WC6,PPR27_HUMAN,Protein phosphatase 1 regulatory subunit 27 (Dysferlin-interacting protein 1) (Toonin),0.2
314,Q68J44,DUPD1_HUMAN,Dual specificity phosphatase DUPD1 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity phosphatase 27),0.2
315,Q9Y2T4,2ABG_HUMAN,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B gamma isoform (IMYPNO1) (PP2A subunit B isoform B55-gamma) (PP2A subunit B isoform PR55-gamma) (PP2A subunit B isoform R2-gamma) (PP2A subunit B isoform gamma),0.2
316,P57057,G6PT2_HUMAN,Glucose-6-phosphate exchanger SLC37A1 (Glycerol-3-phosphate permease) (G-3-P permease) (Solute carrier family 37 member 1),0.2
317,Q9BT40,INP5K_HUMAN,"Inositol polyphosphate 5-phosphatase K (EC 3.1.3.56) (Phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase) (EC 3.1.3.86) (Phosphatidylinositol-4,5-bisphosphate 5-phosphatase) (EC 3.1.3.36) (Skeletal muscle and kidney-enriched inositol phosphatase)",0.2
318,P17706,PTN2_HUMAN,Tyrosine-protein phosphatase non-receptor type 2 (EC 3.1.3.48) (T-cell protein-tyrosine phosphatase) (TCPTP),0.19
319,O15084,ANR28_HUMAN,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit A (PP6-ARS-A) (Serine/threonine-protein phosphatase 6 regulatory subunit ARS-A) (Ankyrin repeat domain-containing protein 28) (Phosphatase interactor targeting protein hnRNP K) (PITK),0.19
320,Q8N8A2,ANR44_HUMAN,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit B (PP6-ARS-B) (Serine/threonine-protein phosphatase 6 regulatory subunit ARS-B) (Ankyrin repeat domain-containing protein 44),0.19
321,Q9Y4C4,MFHA1_HUMAN,Malignant fibrous histiocytoma-amplified sequence 1 (Malignant fibrous histiocytoma-amplified sequence with leucine-rich tandem repeats 1),0.19
322,Q08623,HDHD1_HUMAN,Pseudouridine-5'-phosphatase (EC 3.1.3.96) (Haloacid dehalogenase-like hydrolase domain-containing protein 1) (Haloacid dehalogenase-like hydrolase domain-containing protein 1A) (Protein GS1) (Pseudouridine-5'-monophosphatase) (5'-PsiMPase),0.19
323,A4D256,CC14C_HUMAN,Dual specificity protein phosphatase CDC14C (EC 3.1.3.16) (EC 3.1.3.48) (CDC14 cell division cycle 14 homolog C),0.19
324,O43826,G6PT1_HUMAN,Glucose-6-phosphate exchanger SLC37A4 (Glucose-5-phosphate transporter) (Glucose-6-phosphate translocase) (Solute carrier family 37 member 4) (Transformation-related gene 19 protein) (TRG-19),0.18
325,Q86V88,MGDP1_HUMAN,Magnesium-dependent phosphatase 1 (MDP-1) (EC 3.1.3.-) (EC 3.1.3.48),0.18
326,Q8TBJ4,PLPR1_HUMAN,Phospholipid phosphatase-related protein type 1 (Lipid phosphate phosphatase-related protein type 1) (Plasticity-related gene 3 protein) (PRG-3),0.18
327,P16333,NCK1_HUMAN,Cytoplasmic protein NCK1 (NCK adaptor protein 1) (Nck-1) (SH2/SH3 adaptor protein NCK-alpha),0.18
328,Q9Y466,NR2E1_HUMAN,Nuclear receptor subfamily 2 group E member 1 (Nuclear receptor TLX) (Protein tailless homolog) (Tll) (hTll),0.18
329,Q6XPS3,TPTE2_HUMAN,"Phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2 (EC 3.1.3.67) (Lipid phosphatase TPIP) (TPTE and PTEN homologous inositol lipid phosphatase)",0.18
330,Q8TED4,G6PT3_HUMAN,Glucose-6-phosphate exchanger SLC37A2 (Solute carrier family 37 member 2),0.18
331,Q9H939,PPIP2_HUMAN,Proline-serine-threonine phosphatase-interacting protein 2 (PEST phosphatase-interacting protein 2),0.18
332,Q9H596,DUS21_HUMAN,Dual specificity protein phosphatase 21 (EC 3.1.3.16) (EC 3.1.3.48) (Low molecular weight dual specificity phosphatase 21) (LMW-DSP21),0.18
333,Q9NPB1,NT5M_HUMAN,"5'(3')-deoxyribonucleotidase, mitochondrial (5',3'-nucleotidase, mitochondrial) (EC 3.1.3.-) (Deoxy-5'-nucleotidase 2) (dNT-2)",0.17
334,P67775,PP2AA_HUMAN,Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform (PP2A-alpha) (EC 3.1.3.16) (Replication protein C) (RP-C),0.17
335,P62714,PP2AB_HUMAN,Serine/threonine-protein phosphatase 2A catalytic subunit beta isoform (PP2A-beta) (EC 3.1.3.16),0.17
336,P34913,HYES_HUMAN,Bifunctional epoxide hydrolase 2 [Includes: Cytosolic epoxide hydrolase 2 (CEH) (EC 3.3.2.10) (Epoxide hydratase) (Soluble epoxide hydrolase) (SEH); Lipid-phosphate phosphatase (EC 3.1.3.76)],0.17
337,Q6VVB1,NHLC1_HUMAN,E3 ubiquitin-protein ligase NHLRC1 (EC 2.3.2.27) (Malin) (NHL repeat-containing protein 1) (RING-type E3 ubiquitin transferase NHLRC1),0.17
338,O15194,CTDSL_HUMAN,CTD small phosphatase-like protein (CTDSP-like) (EC 3.1.3.16) (Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 3) (NIF-like protein) (Nuclear LIM interactor-interacting factor 1) (NLI-interacting factor 1) (Protein YA22) (hYA22) (RBSP3) (Small C-terminal domain phosphatase 3) (SCP3) (Small CTD phosphatase 3),0.17
339,P62136,PP1A_HUMAN,Serine/threonine-protein phosphatase PP1-alpha catalytic subunit (PP-1A) (EC 3.1.3.16),0.17
340,O75365,TP4A3_HUMAN,Protein tyrosine phosphatase type IVA 3 (EC 3.1.3.48) (PRL-R) (Protein-tyrosine phosphatase 4a3) (Protein-tyrosine phosphatase of regenerating liver 3) (PRL-3),0.17
341,Q9BSD7,NTPCR_HUMAN,Cancer-related nucleoside-triphosphatase (NTPase) (EC 3.6.1.15) (Nucleoside triphosphate phosphohydrolase),0.17
342,Q86XI6,PPR3B_HUMAN,Protein phosphatase 1 regulatory subunit 3B (Hepatic glycogen-targeting protein phosphatase 1 regulatory subunit GL) (Protein phosphatase 1 regulatory subunit 4) (PP1 subunit R4) (Protein phosphatase 1 subunit GL) (PTG),0.17
343,Q6ZNF0,ACP7_HUMAN,Acid phosphatase type 7 (EC 3.1.3.2) (Purple acid phosphatase long form),0.17
344,Q9BVJ7,DUS23_HUMAN,Dual specificity protein phosphatase 23 (EC 3.1.3.16) (EC 3.1.3.48) (Low molecular mass dual specificity phosphatase 3) (LDP-3) (VH1-like phosphatase Z),0.17
345,Q8IWX5,SGPP2_HUMAN,Sphingosine-1-phosphate phosphatase 2 (SPPase2) (Spp2) (hSPP2) (EC 3.1.3.-) (Sphingosine-1-phosphatase 2),0.17
346,P36873,PP1G_HUMAN,Serine/threonine-protein phosphatase PP1-gamma catalytic subunit (PP-1G) (EC 3.1.3.16) (Protein phosphatase 1C catalytic subunit),0.17
347,P60510,PP4C_HUMAN,Serine/threonine-protein phosphatase 4 catalytic subunit (PP4C) (Pp4) (EC 3.1.3.16) (Protein phosphatase X) (PP-X),0.16
348,O14494,PLPP1_HUMAN,Phospholipid phosphatase 1 (EC 3.1.3.-) (EC 3.1.3.106) (EC 3.1.3.4) (EC 3.1.3.81) (Lipid phosphate phosphohydrolase 1) (PAP2-alpha) (Phosphatidate phosphohydrolase type 2a) (Phosphatidic acid phosphatase 2a) (PAP-2a) (PAP2a),0.16
349,Q9NV64,TM39A_HUMAN,Transmembrane protein 39A,0.16
350,P43378,PTN9_HUMAN,Tyrosine-protein phosphatase non-receptor type 9 (EC 3.1.3.48) (Protein-tyrosine phosphatase MEG2) (PTPase MEG2),0.16
351,Q7Z4L9,PPR42_HUMAN,Protein phosphatase 1 regulatory subunit 42 (Leucine-rich repeat-containing protein 67),0.16
352,Q8TBE9,NANP_HUMAN,N-acylneuraminate-9-phosphatase (EC 3.1.3.29) (Haloacid dehalogenase-like hydrolase domain-containing protein 4) (Neu5Ac-9-Pase),0.16
353,P49441,INPP_HUMAN,Inositol polyphosphate 1-phosphatase (IPP) (IPPase) (EC 3.1.3.57),0.16
354,P53041,PPP5_HUMAN,Serine/threonine-protein phosphatase 5 (PP5) (EC 3.1.3.16) (Protein phosphatase T) (PP-T) (PPT),0.16
355,Q8NBV4,PLPP7_HUMAN,Inactive phospholipid phosphatase 7 (Phosphatidic acid phosphatase type 2 domain-containing protein 3),0.16
356,Q13572,ITPK1_HUMAN,"Inositol-tetrakisphosphate 1-kinase (EC 2.7.1.134) (Inositol 1,3,4-trisphosphate 5/6-kinase) (Inositol-triphosphate 5/6-kinase) (Ins(1,3,4)P(3) 5/6-kinase) (EC 2.7.1.159)",0.16
357,Q96M94,KLH15_HUMAN,Kelch-like protein 15,0.15
358,Q8TCD5,NT5C_HUMAN,"5'(3')-deoxyribonucleotidase, cytosolic type (EC 3.1.3.-) (Cytosolic 5',3'-pyrimidine nucleotidase) (Deoxy-5'-nucleotidase 1) (dNT-1)",0.15
359,P30872,SSR1_HUMAN,Somatostatin receptor type 1 (SS-1-R) (SS1-R) (SS1R) (SRIF-2),0.15
360,Q16667,CDKN3_HUMAN,Cyclin-dependent kinase inhibitor 3 (EC 3.1.3.16) (EC 3.1.3.48) (CDK2-associated dual-specificity phosphatase) (Cyclin-dependent kinase interactor 1) (Cyclin-dependent kinase-interacting protein 2) (Kinase-associated phosphatase),0.15
361,Q9UQK1,PPR3C_HUMAN,Protein phosphatase 1 regulatory subunit 3C (Protein phosphatase 1 regulatory subunit 5) (PP1 subunit R5) (Protein targeting to glycogen) (PTG),0.15
362,P48454,PP2BC_HUMAN,"Serine/threonine-protein phosphatase 2B catalytic subunit gamma isoform (EC 3.1.3.16) (CAM-PRP catalytic subunit) (Calcineurin, testis-specific catalytic subunit) (Calmodulin-dependent calcineurin A subunit gamma isoform)",0.15
363,O75832,PSD10_HUMAN,26S proteasome non-ATPase regulatory subunit 10 (26S proteasome regulatory subunit p28) (Gankyrin) (p28(GANK)),0.15
364,Q5VZY2,PLPP4_HUMAN,Phospholipid phosphatase 4 (EC 3.1.3.4) (EC 3.1.3.81) (Phosphatidic acid phosphatase type 2 domain-containing protein 1A),0.15
365,Q9BRF8,CPPED_HUMAN,Serine/threonine-protein phosphatase CPPED1 (EC 3.1.3.16) (Calcineurin-like phosphoesterase domain-containing protein 1) (Complete S-transactivated protein 1),0.15
366,Q32ZL2,PLPR5_HUMAN,Phospholipid phosphatase-related protein type 5 (EC 3.1.3.-) (Lipid phosphate phosphatase-related protein type 5) (Phosphatidic acid phosphatase type 2d) (Plasticity-related gene 5 protein) (PRG-5),0.15
367,P30154,2AAB_HUMAN,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A beta isoform (PP2A subunit A isoform PR65-beta) (PP2A subunit A isoform R1-beta),0.15
368,Q9UII6,DS13B_HUMAN,Dual specificity protein phosphatase 13 isoform B (DUSP13B) (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity phosphatase SKRP4) (Testis- and skeletal-muscle-specific DSP),0.15
369,Q9H993,ARMT1_HUMAN,Damage-control phosphatase ARMT1 (EC 3.1.3.-) (Acidic residue methyltransferase 1) (Protein-glutamate O-methyltransferase) (EC 2.1.1.-) (Sugar phosphate phosphatase ARMT1),0.14
370,Q9H008,LHPP_HUMAN,Phospholysine phosphohistidine inorganic pyrophosphate phosphatase (hLHPP) (EC 3.1.3.-) (EC 3.6.1.1),0.14
371,Q9P2J9,PDP2_HUMAN,"[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 2, mitochondrial (PDP 2) (EC 3.1.3.43) (Pyruvate dehydrogenase phosphatase catalytic subunit 2) (PDPC 2)",0.14
372,Q9NPH0,PPA6_HUMAN,"Lysophosphatidic acid phosphatase type 6 (EC 3.1.3.2) (Acid phosphatase 6, lysophosphatidic) (Acid phosphatase-like protein 1) (PACPL1)",0.14
373,P30874,SSR2_HUMAN,Somatostatin receptor type 2 (SS-2-R) (SS2-R) (SS2R) (SRIF-1),0.14
374,Q96QG7,MTMR9_HUMAN,Myotubularin-related protein 9 (Inactive phosphatidylinositol 3-phosphatase 9),0.14
375,P15309,PPAP_HUMAN,Prostatic acid phosphatase (PAP) (EC 3.1.3.2) (5'-nucleotidase) (5'-NT) (EC 3.1.3.5) (Acid phosphatase 3) (Ecto-5'-nucleotidase) (Thiamine monophosphatase) (TMPase) [Cleaved into: PAPf39],0.14
376,P09382,LEG1_HUMAN,Galectin-1 (Gal-1) (14 kDa laminin-binding protein) (HLBP14) (14 kDa lectin) (Beta-galactoside-binding lectin L-14-I) (Galaptin) (HBL) (HPL) (Lactose-binding lectin 1) (Lectin galactoside-binding soluble 1) (Putative MAPK-activating protein PM12) (S-Lac lectin 1),0.14
377,O75356,ENTP5_HUMAN,Ectonucleoside triphosphate diphosphohydrolase 5 (NTPDase 5) (EC 3.6.1.6) (CD39 antigen-like 4) (ER-UDPase) (Guanosine-diphosphatase ENTPD5) (GDPase ENTPD5) (EC 3.6.1.42) (Nucleoside diphosphatase) (Uridine-diphosphatase ENTPD5) (UDPase ENTPD5),0.14
378,Q9UNI6,DUS12_HUMAN,Dual specificity protein phosphatase 12 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity tyrosine phosphatase YVH1),0.14
379,P42685,FRK_HUMAN,Tyrosine-protein kinase FRK (EC 2.7.10.2) (FYN-related kinase) (Nuclear tyrosine protein kinase RAK) (Protein-tyrosine kinase 5),0.14
380,O95476,CNEP1_HUMAN,CTD nuclear envelope phosphatase 1 (EC 3.1.3.16) (Serine/threonine-protein phosphatase dullard),0.14
381,Q9Y217,MTMR6_HUMAN,"Myotubularin-related protein 6 (Phosphatidylinositol-3,5-bisphosphate 3-phosphatase) (EC 3.1.3.95) (Phosphatidylinositol-3-phosphate phosphatase) (EC 3.1.3.64)",0.14
382,P57075,UBS3A_HUMAN,Ubiquitin-associated and SH3 domain-containing protein A (Cbl-interacting protein 4) (CLIP4) (Suppressor of T-cell receptor signaling 2) (STS-2) (T-cell ubiquitin ligand 1) (TULA-1),0.14
383,Q9NRX4,PHP14_HUMAN,14 kDa phosphohistidine phosphatase (EC 3.9.1.3) (Phosphohistidine phosphatase 1) (PHPT1) (Protein histidine phosphatase) (PHP) (Protein janus-A homolog),0.14
384,Q14642,I5P1_HUMAN,"Inositol polyphosphate-5-phosphatase A (EC 3.1.3.56) (43 kDa inositol polyphosphate 5-phosphatase) (Type I inositol 1,4,5-trisphosphate 5-phosphatase) (5PTase)",0.13
385,P78330,SERB_HUMAN,Phosphoserine phosphatase (PSP) (PSPase) (EC 3.1.3.3) (L-3-phosphoserine phosphatase) (O-phosphoserine phosphohydrolase),0.13
386,Q12974,TP4A2_HUMAN,Protein tyrosine phosphatase type IVA 2 (EC 3.1.3.48) (HU-PP-1) (OV-1) (PTP(CAAXII)) (Protein-tyrosine phosphatase 4a2) (Protein-tyrosine phosphatase of regenerating liver 2) (PRL-2),0.13
387,P35575,G6PC_HUMAN,Glucose-6-phosphatase (G-6-Pase) (G6Pase) (EC 3.1.3.9) (Glucose-6-phosphatase alpha) (G6Pase-alpha),0.13
388,P42338,PK3CB_HUMAN,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform (PI3-kinase subunit beta) (PI3K-beta) (PI3Kbeta) (PtdIns-3-kinase subunit beta) (EC 2.7.1.153) (Phosphatidylinositol 4,5-bisphosphate 3-kinase 110 kDa catalytic subunit beta) (PtdIns-3-kinase subunit p110-beta) (p110beta)",0.13
389,Q9BV47,DUS26_HUMAN,Dual specificity protein phosphatase 26 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity phosphatase SKRP3) (Low-molecular-mass dual-specificity phosphatase 4) (DSP-4) (LDP-4) (Mitogen-activated protein kinase phosphatase 8) (MAP kinase phosphatase 8) (MKP-8) (Novel amplified gene in thyroid anaplastic cancer),0.13
390,Q9Y6J8,STYL1_HUMAN,Serine/threonine/tyrosine-interacting-like protein 1 (Dual specificity phosphatase inhibitor MK-STYX) (Dual specificity protein phosphatase 24) (Inactive dual specificity protein phosphatase MK-STYX) (Map kinase phosphatase-like protein MK-STYX),0.13
391,Q969K4,ABTB1_HUMAN,Ankyrin repeat and BTB/POZ domain-containing protein 1 (Elongation factor 1A-binding protein),0.13
392,Q5T6R2,TPT2L_HUMAN,"Putative phosphatidylinositol 3,4,5-trisphosphate 3-phosphatase TPTE2P1",0.13
393,O95147,DUS14_HUMAN,Dual specificity protein phosphatase 14 (EC 3.1.3.16) (EC 3.1.3.48) (MKP-1-like protein tyrosine phosphatase) (MKP-L) (Mitogen-activated protein kinase phosphatase 6) (MAP kinase phosphatase 6) (MKP-6),0.13
394,Q9BUM1,G6PC3_HUMAN,Glucose-6-phosphatase 3 (G-6-Pase 3) (G6Pase 3) (EC 3.1.3.9) (Glucose-6-phosphatase beta) (G6Pase-beta) (Ubiquitous glucose-6-phosphatase catalytic subunit-related protein),0.13
395,Q8WVY7,UBCP1_HUMAN,Ubiquitin-like domain-containing CTD phosphatase 1 (EC 3.1.3.16) (Nuclear proteasome inhibitor UBLCP1),0.13
396,Q00005,2ABB_HUMAN,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B beta isoform (PP2A subunit B isoform B55-beta) (PP2A subunit B isoform PR55-beta) (PP2A subunit B isoform R2-beta) (PP2A subunit B isoform beta),0.13
397,Q8NCN5,PDPR_HUMAN,"Pyruvate dehydrogenase phosphatase regulatory subunit, mitochondrial (PDPr)",0.12
398,Q969Q6,P2R3C_HUMAN,Serine/threonine-protein phosphatase 2A regulatory subunit B'' subunit gamma (Protein phosphatase subunit G5PR) (Rhabdomyosarcoma antigen MU-RMS-40.6A/6C),0.12
399,P63098,CANB1_HUMAN,Calcineurin subunit B type 1 (Protein phosphatase 2B regulatory subunit 1) (Protein phosphatase 3 regulatory subunit B alpha isoform 1),0.12
400,Q9H295,DCSTP_HUMAN,Dendritic cell-specific transmembrane protein (DC-STAMP) (hDC-STAMP) (Dendrocyte-expressed seven transmembrane protein) (IL-four-induced protein) (FIND) (Transmembrane 7 superfamily member 4),0.12
401,Q9NP77,SSU72_HUMAN,RNA polymerase II subunit A C-terminal domain phosphatase SSU72 (CTD phosphatase SSU72) (EC 3.1.3.16),0.12
402,Q8TCT1,PHOP1_HUMAN,Phosphoethanolamine/phosphocholine phosphatase (EC 3.1.3.75),0.12
403,P13686,PPA5_HUMAN,Tartrate-resistant acid phosphatase type 5 (TR-AP) (EC 3.1.3.2) (Tartrate-resistant acid ATPase) (TrATPase) (Type 5 acid phosphatase),0.12
404,P62140,PP1B_HUMAN,Serine/threonine-protein phosphatase PP1-beta catalytic subunit (PP-1B) (PPP1CD) (EC 3.1.3.16) (EC 3.1.3.53),0.12
405,P24666,PPAC_HUMAN,Low molecular weight phosphotyrosine protein phosphatase (LMW-PTP) (LMW-PTPase) (EC 3.1.3.48) (Adipocyte acid phosphatase) (Low molecular weight cytosolic acid phosphatase) (EC 3.1.3.2) (Red cell acid phosphatase 1),0.12
406,Q8NEB5,PLPP5_HUMAN,Phospholipid phosphatase 5 (EC 3.1.3.4) (EC 3.1.3.81) (Phosphatidic acid phosphatase type 2 domain-containing protein 1B),0.12
407,O43688,PLPP2_HUMAN,Phospholipid phosphatase 2 (EC 3.1.3.-) (EC 3.1.3.4) (Lipid phosphate phosphohydrolase 2) (PAP2-gamma) (PAP2-G) (Phosphatidate phosphohydrolase type 2c) (Phosphatidic acid phosphatase 2c) (PAP-2c) (PAP2c),0.12
408,P30153,2AAA_HUMAN,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform (Medium tumor antigen-associated 61 kDa protein) (PP2A subunit A isoform PR65-alpha) (PP2A subunit A isoform R1-alpha),0.12
409,Q5SGD2,PPM1L_HUMAN,Protein phosphatase 1L (EC 3.1.3.16) (Protein phosphatase 1-like) (Protein phosphatase 2C isoform epsilon) (PP2C-epsilon),0.12
410,Q8WTR2,DUS19_HUMAN,Dual specificity protein phosphatase 19 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity phosphatase TS-DSP1) (Low molecular weight dual specificity phosphatase 3) (LMW-DSP3) (Protein phosphatase SKRP1) (Stress-activated protein kinase pathway-regulating phosphatase 1) (SAPK pathway-regulating phosphatase 1),0.11
411,O14595,CTDS2_HUMAN,Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 2 (EC 3.1.3.16) (Nuclear LIM interactor-interacting factor 2) (NLI-interacting factor 2) (Protein OS-4) (Small C-terminal domain phosphatase 2) (Small CTD phosphatase 2) (SCP2),0.11
412,P51452,DUS3_HUMAN,Dual specificity protein phosphatase 3 (EC 3.1.3.16) (EC 3.1.3.48) (Dual specificity protein phosphatase VHR) (Vaccinia H1-related phosphatase) (VHR),0.11
413,Q8N9A8,NEPR1_HUMAN,Nuclear envelope phosphatase-regulatory subunit 1 (NEP1-R1) (Transmembrane protein 188),0.11
414,Q96LZ3,CANB2_HUMAN,Calcineurin subunit B type 2 (Calcineurin B-like protein) (CBLP) (Calcineurin BII) (CNBII) (PPP3R1-like) (Protein phosphatase 2B regulatory subunit 2) (Protein phosphatase 3 regulatory subunit B beta isoform),0.11
415,Q93096,TP4A1_HUMAN,Protein tyrosine phosphatase type IVA 1 (EC 3.1.3.48) (PTP(CAAXI)) (Protein-tyrosine phosphatase 4a1) (Protein-tyrosine phosphatase of regenerating liver 1) (PRL-1),0.11
416,Q9NRW4,DUS22_HUMAN,Dual specificity protein phosphatase 22 (EC 3.1.3.16) (EC 3.1.3.48) (JNK-stimulatory phosphatase-1) (JSP-1) (Low molecular weight dual specificity phosphatase 2) (LMW-DSP2) (Mitogen-activated protein kinase phosphatase x) (MAP kinase phosphatase x) (MKP-x),0.11
417,Q9NQR9,G6PC2_HUMAN,Glucose-6-phosphatase 2 (G-6-Pase 2) (G6Pase 2) (EC 3.1.3.9) (Islet-specific glucose-6-phosphatase catalytic subunit-related protein),0.11
418,Q9UHY7,ENOPH_HUMAN,"Enolase-phosphatase E1 (EC 3.1.3.77) (2,3-diketo-5-methylthio-1-phosphopentane phosphatase) (MASA homolog)",0.11
419,Q9NTJ5,SAC1_HUMAN,Phosphatidylinositol-3-phosphatase SAC1 (EC 3.1.3.64) (Phosphatidylinositol-4-phosphate phosphatase) (Suppressor of actin mutations 1-like protein),0.11
420,Q8WUK0,PTPM1_HUMAN,Phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 (EC 3.1.3.27) (PTEN-like phosphatase) (Phosphoinositide lipid phosphatase) (Protein-tyrosine phosphatase mitochondrial 1) (EC 3.1.3.16) (EC 3.1.3.48),0.11
