Rank,UniProt_ID,STRING_ID,Protein_Names,pLLPS_Score
375,Q03112,MECOM_HUMAN,Histone-lysine N-methyltransferase MECOM (EC 2.1.1.-) (Ecotropic virus integration site 1 protein homolog) (EVI-1) (MDS1 and EVI1 complex locus protein) (Myelodysplasia syndrome 1 protein) (Myelodysplasia syndrome-associated protein 1),0.99
376,Q9NRI5,DISC1_HUMAN,Disrupted in schizophrenia 1 protein,0.99
377,Q9UIH9,KLF15_HUMAN,Krueppel-like factor 15 (Kidney-enriched krueppel-like factor),0.99
378,P58304,VSX2_HUMAN,Visual system homeobox 2 (Ceh-10 homeodomain-containing homolog) (Homeobox protein CHX10),0.99
379,P25490,TYY1_HUMAN,Transcriptional repressor protein YY1 (Delta transcription factor) (INO80 complex subunit S) (NF-E1) (Yin and yang 1) (YY-1),0.99
380,Q9P1T7,MDFIC_HUMAN,MyoD family inhibitor domain-containing protein (I-mfa domain-containing protein) (hIC),0.99
381,Q9UBR4,LHX3_HUMAN,LIM/homeobox protein Lhx3 (LIM homeobox protein 3),0.99
382,Q9Y2G1,MYRF_HUMAN,"Myelin regulatory factor (EC 3.4.-.-) (Myelin gene regulatory factor) [Cleaved into: Myelin regulatory factor, N-terminal; Myelin regulatory factor, C-terminal]",0.99
383,Q8N0Y2,ZN444_HUMAN,Zinc finger protein 444 (Endothelial zinc finger protein 2) (EZF-2) (Zinc finger and SCAN domain-containing protein 17),0.99
384,Q9BWW7,SCRT1_HUMAN,Transcriptional repressor scratch 1 (Scratch homolog 1 zinc finger protein) (SCRT) (Scratch 1) (hScrt),0.99
385,Q8TAU0,NKX23_HUMAN,Homeobox protein Nkx-2.3 (Homeobox protein NK-2 homolog C),0.99
386,Q00613,HSF1_HUMAN,Heat shock factor protein 1 (HSF 1) (Heat shock transcription factor 1) (HSTF 1),0.99
387,Q9NQL9,DMRT3_HUMAN,Doublesex- and mab-3-related transcription factor 3,0.99
388,Q99743,NPAS2_HUMAN,Neuronal PAS domain-containing protein 2 (Neuronal PAS2) (Basic-helix-loop-helix-PAS protein MOP4) (Class E basic helix-loop-helix protein 9) (bHLHe9) (Member of PAS protein 4) (PAS domain-containing protein 4),0.99
389,P56270,MAZ_HUMAN,Myc-associated zinc finger protein (MAZI) (Pur-1) (Purine-binding transcription factor) (Serum amyloid A-activating factor-1) (SAF-1) (Transcription factor Zif87) (ZF87) (Zinc finger protein 801),0.99
390,Q9UL17,TBX21_HUMAN,T-box transcription factor TBX21 (T-box protein 21) (T-cell-specific T-box transcription factor T-bet) (Transcription factor TBLYM),0.99
391,Q06455,MTG8_HUMAN,Protein CBFA2T1 (Cyclin-D-related protein) (Eight twenty one protein) (Protein ETO) (Protein MTG8) (Zinc finger MYND domain-containing protein 2),0.99
392,Q8N6I1,EID2_HUMAN,EP300-interacting inhibitor of differentiation 2 (EID-2) (CREBBP/EP300 inhibitor 2) (EID-1-like inhibitor of differentiation 2),0.99
393,O95076,ALX3_HUMAN,Homeobox protein aristaless-like 3 (Proline-rich transcription factor ALX3),0.99
394,O94992,HEXI1_HUMAN,Protein HEXIM1 (Cardiac lineage protein 1) (Estrogen down-regulated gene 1 protein) (Hexamethylene bis-acetamide-inducible protein 1) (Menage a quatre protein 1),0.99
395,Q9Y6B2,EID1_HUMAN,EP300-interacting inhibitor of differentiation 1 (21 kDa pRb-associated protein) (CREBBP/EP300 inhibitory protein 1) (E1A-like inhibitor of differentiation 1) (EID-1),0.99
396,Q9Y4Z2,NGN3_HUMAN,Neurogenin-3 (NGN-3) (Class A basic helix-loop-helix protein 7) (bHLHa7) (Protein atonal homolog 5),0.99
397,P36956,SRBP1_HUMAN,Sterol regulatory element-binding protein 1 (SREBP-1) (Class D basic helix-loop-helix protein 1) (bHLHd1) (Sterol regulatory element-binding transcription factor 1) [Cleaved into: Processed sterol regulatory element-binding protein 1],0.99
398,Q99966,CITE1_HUMAN,Cbp/p300-interacting transactivator 1 (Melanocyte-specific protein 1),0.99
399,Q6VN20,RBP10_HUMAN,Ran-binding protein 10 (RanBP10),0.99
400,Q9GZN2,TGIF2_HUMAN,Homeobox protein TGIF2 (5'-TG-3'-interacting factor 2) (TGF-beta-induced transcription factor 2) (TGFB-induced factor 2),0.99
401,P32243,OTX2_HUMAN,Homeobox protein OTX2 (Orthodenticle homolog 2),0.99
402,Q99941,ATF6B_HUMAN,Cyclic AMP-dependent transcription factor ATF-6 beta (cAMP-dependent transcription factor ATF-6 beta) (Activating transcription factor 6 beta) (ATF6-beta) (Protein G13) (cAMP response element-binding protein-related protein) (Creb-rp) (cAMP-responsive element-binding protein-like 1) [Cleaved into: Processed cyclic AMP-dependent transcription factor ATF-6 beta],0.99
403,Q9H2W2,MIXL1_HUMAN,Homeobox protein MIXL1 (Homeodomain protein MIX) (hMix) (MIX1 homeobox-like protein 1) (Mix.1 homeobox-like protein),0.99
404,P23760,PAX3_HUMAN,Paired box protein Pax-3 (HuP2),0.99
405,Q03014,HHEX_HUMAN,Hematopoietically-expressed homeobox protein HHEX (Homeobox protein HEX) (Homeobox protein PRH),0.99
406,O15178,TBXT_HUMAN,T-box transcription factor T (Brachyury protein) (Protein T),0.99
407,Q99687,MEIS3_HUMAN,Homeobox protein Meis3 (Meis1-related protein 2),0.99
408,Q04864,REL_HUMAN,Proto-oncogene c-Rel,0.99
409,A0AVK6,E2F8_HUMAN,Transcription factor E2F8 (E2F-8),0.99
410,A6NIX2,WTIP_HUMAN,Wilms tumor protein 1-interacting protein (WT1-interacting protein),0.99
411,O60241,AGRB2_HUMAN,Adhesion G protein-coupled receptor B2 (Brain-specific angiogenesis inhibitor 2),0.99
412,Q14872,MTF1_HUMAN,Metal regulatory transcription factor 1 (MRE-binding transcription factor) (Transcription factor MTF-1),0.99
413,Q9BYN7,ZN341_HUMAN,Zinc finger protein 341,0.99
414,Q04741,EMX1_HUMAN,Homeobox protein EMX1 (Empty spiracles homolog 1) (Empty spiracles-like protein 1),0.99
415,Q8NEA6,GLIS3_HUMAN,Zinc finger protein GLIS3 (GLI-similar 3) (Zinc finger protein 515),0.99
416,Q9UBD0,HSFX1_HUMAN,"Heat shock transcription factor, X-linked",0.99
417,O96004,HAND1_HUMAN,"Heart- and neural crest derivatives-expressed protein 1 (Class A basic helix-loop-helix protein 27) (bHLHa27) (Extraembryonic tissues, heart, autonomic nervous system and neural crest derivatives-expressed protein 1) (eHAND)",0.98
418,P61244,MAX_HUMAN,Protein max (Class D basic helix-loop-helix protein 4) (bHLHd4) (Myc-associated factor X),0.98
419,P04637,P53_HUMAN,Cellular tumor antigen p53 (Antigen NY-CO-13) (Phosphoprotein p53) (Tumor suppressor p53),0.98
420,Q6N043,Z280D_HUMAN,Zinc finger protein 280D (Suppressor of hairy wing homolog 4) (Zinc finger protein 634),0.98
421,O95935,TBX18_HUMAN,T-box transcription factor TBX18 (T-box protein 18),0.98
422,P57071,PRD15_HUMAN,PR domain zinc finger protein 15 (EC 2.1.1.-) (PR domain-containing protein 15) (Zinc finger protein 298),0.98
423,Q9HBZ2,ARNT2_HUMAN,Aryl hydrocarbon receptor nuclear translocator 2 (ARNT protein 2) (Class E basic helix-loop-helix protein 1) (bHLHe1),0.98
424,P31267,HXA6_HUMAN,Homeobox protein Hox-A6 (Homeobox protein Hox-1B),0.98
425,A8MZ59,LEUTX_HUMAN,Paired-like homeodomain transcription factor LEUTX (Leucine-twenty homeobox) (Paired-like homeobox transcription factor LEUTX) (PRD-LIKE homeobox transcription factor LEUTX),0.98
426,Q8TF68,ZN384_HUMAN,Zinc finger protein 384 (CAG repeat protein 1) (CAS-interacting zinc finger protein) (Nuclear matrix transcription factor 4) (Nuclear matrix protein 4) (Trinucleotide repeat-containing gene 1 protein),0.98
427,P10244,MYBB_HUMAN,Myb-related protein B (B-Myb) (Myb-like protein 2),0.98
428,P26583,HMGB2_HUMAN,High mobility group protein B2 (High mobility group protein 2) (HMG-2),0.98
429,Q13952,NFYC_HUMAN,Nuclear transcription factor Y subunit gamma (CAAT box DNA-binding protein subunit C) (Nuclear transcription factor Y subunit C) (NF-YC) (Transactivator HSM-1/2),0.98
430,Q6ZNC4,ZN704_HUMAN,Zinc finger protein 704,0.98
431,O15156,ZBT7B_HUMAN,Zinc finger and BTB domain-containing protein 7B (Krueppel-related zinc finger protein cKrox) (hcKrox) (T-helper-inducing POZ/Krueppel-like factor) (Zinc finger and BTB domain-containing protein 15) (Zinc finger protein 67 homolog) (Zfp-67) (Zinc finger protein 857B) (Zinc finger protein Th-POK),0.98
432,P14652,HXB2_HUMAN,Homeobox protein Hox-B2 (Homeobox protein Hox-2.8) (Homeobox protein Hox-2H) (K8),0.98
433,Q8TAK6,OLIG1_HUMAN,Oligodendrocyte transcription factor 1 (Oligo1) (Class B basic helix-loop-helix protein 6) (bHLHb6) (Class E basic helix-loop-helix protein 21) (bHLHe21),0.98
434,Q8NE35,CPEB3_HUMAN,Cytoplasmic polyadenylation element-binding protein 3 (CPE-BP3) (CPE-binding protein 3) (hCPEB-3),0.98
435,Q06889,EGR3_HUMAN,Early growth response protein 3 (EGR-3) (Zinc finger protein pilot),0.98
436,Q16594,TAF9_HUMAN,Transcription initiation factor TFIID subunit 9 (RNA polymerase II TBP-associated factor subunit G) (STAF31/32) (Transcription initiation factor TFIID 31 kDa subunit) (TAFII-31) (TAFII31) (Transcription initiation factor TFIID 32 kDa subunit) (TAFII-32) (TAFII32),0.98
437,Q15723,ELF2_HUMAN,ETS-related transcription factor Elf-2 (E74-like factor 2) (New ETS-related factor),0.98
438,Q92785,REQU_HUMAN,"Zinc finger protein ubi-d4 (Apoptosis response zinc finger protein) (BRG1-associated factor 45D) (BAF45D) (D4, zinc and double PHD fingers family 2) (Protein requiem)",0.98
439,O15119,TBX3_HUMAN,T-box transcription factor TBX3 (T-box protein 3),0.98
440,Q96BA8,CR3L1_HUMAN,Cyclic AMP-responsive element-binding protein 3-like protein 1 (cAMP-responsive element-binding protein 3-like protein 1) (Old astrocyte specifically-induced substance) (OASIS) [Cleaved into: Processed cyclic AMP-responsive element-binding protein 3-like protein 1],0.98
441,P0CAP2,GRL1A_HUMAN,DNA-directed RNA polymerase II subunit GRINL1A (DNA-directed RNA polymerase II subunit M) (Glutamate receptor-like protein 1A),0.98
442,Q96QR8,PURB_HUMAN,Transcriptional activator protein Pur-beta (Purine-rich element-binding protein B),0.98
443,Q01831,XPC_HUMAN,DNA repair protein complementing XP-C cells (Xeroderma pigmentosum group C-complementing protein) (p125),0.98
444,Q92879,CELF1_HUMAN,CUGBP Elav-like family member 1 (CELF-1) (50 kDa nuclear polyadenylated RNA-binding protein) (Bruno-like protein 2) (CUG triplet repeat RNA-binding protein 1) (CUG-BP1) (CUG-BP- and ETR-3-like factor 1) (Deadenylation factor CUG-BP) (Embryo deadenylation element-binding protein homolog) (EDEN-BP homolog) (RNA-binding protein BRUNOL-2),0.98
445,P31270,HXA11_HUMAN,Homeobox protein Hox-A11 (Homeobox protein Hox-1I),0.98
446,Q01201,RELB_HUMAN,Transcription factor RelB (I-Rel),0.98
447,Q7Z5H3,RHG22_HUMAN,Rho GTPase-activating protein 22 (Rho-type GTPase-activating protein 22),0.98
448,Q2M1K9,ZN423_HUMAN,Zinc finger protein 423 (Olf1/EBF-associated zinc finger protein) (hOAZ) (Smad- and Olf-interacting zinc finger protein),0.98
449,P80192,M3K9_HUMAN,Mitogen-activated protein kinase kinase kinase 9 (EC 2.7.11.25) (Mixed lineage kinase 1),0.98
450,Q9UIS9,MBD1_HUMAN,Methyl-CpG-binding domain protein 1 (CXXC-type zinc finger protein 3) (Methyl-CpG-binding protein MBD1) (Protein containing methyl-CpG-binding domain 1),0.98
451,Q8TB68,PRR7_HUMAN,Proline-rich protein 7 (Synaptic proline-rich membrane protein),0.98
452,Q14684,RRP1B_HUMAN,Ribosomal RNA processing protein 1 homolog B (RRP1-like protein B),0.98
453,Q8N0Z2,ABRA_HUMAN,Actin-binding Rho-activating protein (Striated muscle activator of Rho-dependent signaling) (STARS),0.98
454,P35251,RFC1_HUMAN,Replication factor C subunit 1 (Activator 1 140 kDa subunit) (A1 140 kDa subunit) (Activator 1 large subunit) (Activator 1 subunit 1) (DNA-binding protein PO-GA) (Replication factor C 140 kDa subunit) (RF-C 140 kDa subunit) (RFC140) (Replication factor C large subunit),0.98
455,Q15784,NDF2_HUMAN,Neurogenic differentiation factor 2 (NeuroD2) (Class A basic helix-loop-helix protein 1) (bHLHa1) (NeuroD-related factor) (NDRF),0.98
456,Q9Y651,SOX21_HUMAN,Transcription factor SOX-21 (SOX-A),0.98
457,Q96IT1,ZN496_HUMAN,Zinc finger protein 496 (Zinc finger protein with KRAB and SCAN domains 17),0.98
458,Q9UPP1,PHF8_HUMAN,Histone lysine demethylase PHF8 (EC 1.14.11.27) (EC 1.14.11.65) (PHD finger protein 8) ([histone H3]-dimethyl-L-lysine(36) demethylase PHF8) ([histone H3]-dimethyl-L-lysine(9) demethylase PHF8),0.98
459,Q9UMR3,TBX20_HUMAN,T-box transcription factor TBX20 (T-box protein 20),0.98
460,Q01860,PO5F1_HUMAN,"POU domain, class 5, transcription factor 1 (Octamer-binding protein 3) (Oct-3) (Octamer-binding protein 4) (Oct-4) (Octamer-binding transcription factor 3) (OTF-3)",0.98
461,Q5TGS1,HES3_HUMAN,Transcription factor HES-3 (Class B basic helix-loop-helix protein 43) (bHLHb43) (Hairy and enhancer of split 3),0.98
462,Q92994,TF3B_HUMAN,"Transcription factor IIIB 90 kDa subunit (TFIIIB90) (hTFIIIB90) (B-related factor 1) (BRF-1) (hBRF) (TAF3B2) (TATA box-binding protein-associated factor, RNA polymerase III, subunit 2)",0.98
463,P17480,UBF1_HUMAN,Nucleolar transcription factor 1 (Autoantigen NOR-90) (Upstream-binding factor 1) (UBF-1),0.98
464,A0A1B0GTS1,HSFX4_HUMAN,"Heat shock transcription factor, X-linked member 4",0.98
465,Q15319,PO4F3_HUMAN,"POU domain, class 4, transcription factor 3 (Brain-specific homeobox/POU domain protein 3C) (Brain-3C) (Brn-3C)",0.98
466,Q5TH69,BIG3_HUMAN,Brefeldin A-inhibited guanine nucleotide-exchange protein 3 (ARFGEF family member 3),0.98
467,Q99593,TBX5_HUMAN,T-box transcription factor TBX5 (T-box protein 5),0.98
468,P13378,HXD8_HUMAN,Homeobox protein Hox-D8 (Homeobox protein Hox-4E) (Homeobox protein Hox-5.4),0.98
469,Q7RTU3,OLIG3_HUMAN,Oligodendrocyte transcription factor 3 (Oligo3) (Class B basic helix-loop-helix protein 7) (bHLHb7) (Class E basic helix-loop-helix protein 20) (bHLHe20),0.97
470,Q8NHV9,RHXF1_HUMAN,"Rhox homeobox family member 1 (Ovary-, testis- and epididymis-expressed gene protein) (Paired-like homeobox protein PEPP-1)",0.97
471,O43364,HXA2_HUMAN,Homeobox protein Hox-A2 (Homeobox protein Hox-1K),0.97
472,Q9Y2N7,HIF3A_HUMAN,Hypoxia-inducible factor 3-alpha (HIF-3-alpha) (HIF3-alpha) (Basic-helix-loop-helix-PAS protein MOP7) (Class E basic helix-loop-helix protein 17) (bHLHe17) (HIF3-alpha-1) (Inhibitory PAS domain protein) (IPAS) (Member of PAS protein 7) (PAS domain-containing protein 7),0.97
473,P59817,Z280A_HUMAN,Zinc finger protein 280A (3'OY11.1) (Suppressor of hairy wing homolog 1) (Zinc finger protein 636),0.97
474,Q00444,HXC5_HUMAN,Homeobox protein Hox-C5 (Homeobox protein CP11) (Homeobox protein Hox-3D),0.97
475,Q9ULV5,HSF4_HUMAN,Heat shock factor protein 4 (HSF 4) (hHSF4) (Heat shock transcription factor 4) (HSTF 4),0.97
476,Q8N5A5,ZGPAT_HUMAN,Zinc finger CCCH-type with G patch domain-containing protein (G patch domain-containing protein 6) (Zinc finger CCCH domain-containing protein 9) (Zinc finger and G patch domain-containing protein),0.97
477,Q15742,NAB2_HUMAN,NGFI-A-binding protein 2 (EGR-1-binding protein 2) (Melanoma-associated delayed early response protein) (Protein MADER),0.97
478,P40426,PBX3_HUMAN,Pre-B-cell leukemia transcription factor 3 (Homeobox protein PBX3),0.97
479,Q9BYH8,IKBZ_HUMAN,NF-kappa-B inhibitor zeta (I-kappa-B-zeta) (IkB-zeta) (IkappaBzeta) (IL-1 inducible nuclear ankyrin-repeat protein) (INAP) (Molecule possessing ankyrin repeats induced by lipopolysaccharide) (MAIL),0.97
480,Q16621,NFE2_HUMAN,"Transcription factor NF-E2 45 kDa subunit (Leucine zipper protein NF-E2) (Nuclear factor, erythroid-derived 2 45 kDa subunit) (p45 NF-E2)",0.97
481,Q6P1N0,C2D1A_HUMAN,Coiled-coil and C2 domain-containing protein 1A (Akt kinase-interacting protein 1) (Five prime repressor element under dual repression-binding protein 1) (FRE under dual repression-binding protein 1) (Freud-1) (Putative NF-kappa-B-activating protein 023N),0.97
482,Q02086,SP2_HUMAN,Transcription factor Sp2,0.97
483,O60563,CCNT1_HUMAN,Cyclin-T1 (CycT1) (Cyclin-T),0.97
484,O43318,M3K7_HUMAN,Mitogen-activated protein kinase kinase kinase 7 (EC 2.7.11.25) (Transforming growth factor-beta-activated kinase 1) (TGF-beta-activated kinase 1),0.97
485,Q92570,NR4A3_HUMAN,Nuclear receptor subfamily 4 group A member 3 (Mitogen-induced nuclear orphan receptor) (Neuron-derived orphan receptor 1) (Nuclear hormone receptor NOR-1),0.97
486,Q14209,E2F2_HUMAN,Transcription factor E2F2 (E2F-2),0.97
487,O00712,NFIB_HUMAN,Nuclear factor 1 B-type (NF1-B) (Nuclear factor 1/B) (CCAAT-box-binding transcription factor) (CTF) (Nuclear factor I/B) (NF-I/B) (NFI-B) (TGGCA-binding protein),0.97
488,Q9Y5S9,RBM8A_HUMAN,RNA-binding protein 8A (Binder of OVCA1-1) (BOV-1) (RNA-binding motif protein 8A) (RNA-binding protein Y14) (Ribonucleoprotein RBM8A),0.97
489,Q92985,IRF7_HUMAN,Interferon regulatory factor 7 (IRF-7),0.97
490,Q96SN8,CK5P2_HUMAN,CDK5 regulatory subunit-associated protein 2 (CDK5 activator-binding protein C48) (Centrosome-associated protein 215),0.97
491,O75333,TBX10_HUMAN,T-box transcription factor TBX10 (T-box protein 10),0.97
492,Q4G0J3,LARP7_HUMAN,La-related protein 7 (La ribonucleoprotein domain family member 7) (hLARP7) (P-TEFb-interaction protein for 7SK stability) (PIP7S),0.97
493,Q04743,EMX2_HUMAN,Homeobox protein EMX2 (Empty spiracles homolog 2) (Empty spiracles-like protein 2),0.97
494,A0A1B0GWH4,HSFX3_HUMAN,"Heat shock transcription factor, X-linked member 3",0.97
495,Q9Y5J3,HEY1_HUMAN,Hairy/enhancer-of-split related with YRPW motif protein 1 (Cardiovascular helix-loop-helix factor 2) (CHF-2) (Class B basic helix-loop-helix protein 31) (bHLHb31) (HES-related repressor protein 1) (Hairy and enhancer of split-related protein 1) (HESR-1) (Hairy-related transcription factor 1) (HRT-1) (hHRT1),0.97
496,Q2M1P5,KIF7_HUMAN,Kinesin-like protein KIF7,0.97
497,Q8IUC6,TCAM1_HUMAN,"TIR domain-containing adapter molecule 1 (TICAM-1) (Proline-rich, vinculin and TIR domain-containing protein B) (Putative NF-kappa-B-activating protein 502H) (Toll-interleukin-1 receptor domain-containing adapter protein inducing interferon beta) (MyD88-3) (TIR domain-containing adapter protein inducing IFN-beta)",0.97
498,O95343,SIX3_HUMAN,Homeobox protein SIX3 (Sine oculis homeobox homolog 3),0.97
499,Q9UHL9,GT2D1_HUMAN,General transcription factor II-I repeat domain-containing protein 1 (GTF2I repeat domain-containing protein 1) (General transcription factor III) (MusTRD1/BEN) (Muscle TFII-I repeat domain-containing protein 1) (Slow-muscle-fiber enhancer-binding protein) (USE B1-binding protein) (Williams-Beuren syndrome chromosomal region 11 protein) (Williams-Beuren syndrome chromosomal region 12 protein),0.97
500,Q96HY6,DDRGK_HUMAN,DDRGK domain-containing protein 1 (Dashurin) (UFM1-binding and PCI domain-containing protein 1),0.97
501,O95049,ZO3_HUMAN,Tight junction protein ZO-3 (Tight junction protein 3) (Zona occludens protein 3) (Zonula occludens protein 3),0.97
502,O43248,HXC11_HUMAN,Homeobox protein Hox-C11 (Homeobox protein Hox-3H),0.97
503,P11308,ERG_HUMAN,Transcriptional regulator ERG (Transforming protein ERG),0.97
504,P01106,MYC_HUMAN,Myc proto-oncogene protein (Class E basic helix-loop-helix protein 39) (bHLHe39) (Proto-oncogene c-Myc) (Transcription factor p64),0.97
505,Q9H5J8,TAF1D_HUMAN,TATA box-binding protein-associated factor RNA polymerase I subunit D (RNA polymerase I-specific TBP-associated factor 41 kDa) (TAFI41) (TATA box-binding protein-associated factor 1D) (TBP-associated factor 1D) (Transcription initiation factor SL1/TIF-IB subunit D),0.97
506,Q14119,VEZF1_HUMAN,Vascular endothelial zinc finger 1 (Putative transcription factor DB1) (Zinc finger protein 161),0.97
507,Q01826,SATB1_HUMAN,DNA-binding protein SATB1 (Special AT-rich sequence-binding protein 1),0.97
508,P35453,HXD13_HUMAN,Homeobox protein Hox-D13 (Homeobox protein Hox-4I),0.96
509,Q9Y458,TBX22_HUMAN,T-box transcription factor TBX22 (T-box protein 22),0.96
510,Q07352,TISB_HUMAN,"mRNA decay activator protein ZFP36L1 (Butyrate response factor 1) (EGF-response factor 1) (ERF-1) (TPA-induced sequence 11b) (Zinc finger protein 36, C3H1 type-like 1) (ZFP36-like 1)",0.96
511,P31276,HXC13_HUMAN,Homeobox protein Hox-C13 (Homeobox protein Hox-3G),0.96
512,Q06416,P5F1B_HUMAN,"Putative POU domain, class 5, transcription factor 1B (Oct4-pg1) (Octamer-binding protein 3-like) (Octamer-binding transcription factor 3-like)",0.96
513,Q9NP62,GCM1_HUMAN,Chorion-specific transcription factor GCMa (hGCMa) (GCM motif protein 1) (Glial cells missing homolog 1),0.96
514,Q9NQX0,PRDM6_HUMAN,Putative histone-lysine N-methyltransferase PRDM6 (EC 2.1.1.361) (PR domain zinc finger protein 6) (PR domain-containing protein 6),0.96
515,Q7Z7C8,TAF8_HUMAN,Transcription initiation factor TFIID subunit 8 (Protein taube nuss) (TBP-associated factor 43 kDa) (TBP-associated factor 8) (Transcription initiation factor TFIID 43 kDa subunit) (TAFII-43) (TAFII43) (hTAFII43),0.96
516,P17482,HXB9_HUMAN,Homeobox protein Hox-B9 (Homeobox protein Hox-2.5) (Homeobox protein Hox-2E),0.96
517,Q99459,CDC5L_HUMAN,Cell division cycle 5-like protein (Cdc5-like protein) (Pombe cdc5-related protein),0.96
518,O43439,MTG8R_HUMAN,Protein CBFA2T2 (ETO homologous on chromosome 20) (MTG8-like protein) (MTG8-related protein 1) (Myeloid translocation-related protein 1) (p85),0.96
519,P31275,HXC12_HUMAN,Homeobox protein Hox-C12 (Homeobox protein Hox-3F),0.96
520,P22415,USF1_HUMAN,Upstream stimulatory factor 1 (Class B basic helix-loop-helix protein 11) (bHLHb11) (Major late transcription factor 1),0.96
521,O43313,ATMIN_HUMAN,ATM interactor (ATM/ATR-substrate CHK2-interacting zinc finger protein) (ASCIZ) (Zinc finger protein 822),0.96
522,Q969G3,SMCE1_HUMAN,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily E member 1 (BRG1-associated factor 57) (BAF57),0.96
523,P31273,HXC8_HUMAN,Homeobox protein Hox-C8 (Homeobox protein Hox-3A),0.96
524,P0C6A0,ZGLP1_HUMAN,GATA-type zinc finger protein 1 (GATA-like protein 1) (GLP-1),0.96
525,Q7RTU0,TCF24_HUMAN,Transcription factor 24 (TCF-24),0.96
526,Q04206,TF65_HUMAN,Transcription factor p65 (Nuclear factor NF-kappa-B p65 subunit) (Nuclear factor of kappa light polypeptide gene enhancer in B-cells 3),0.96
527,Q9BQW3,COE4_HUMAN,Transcription factor COE4 (Early B-cell factor 4) (EBF-4) (Olf-1/EBF-like 4) (O/E-4) (OE-4),0.96
528,Q9H4I2,ZHX3_HUMAN,Zinc fingers and homeoboxes protein 3 (Triple homeobox protein 1) (Zinc finger and homeodomain protein 3),0.96
529,Q9BQY4,RHXF2_HUMAN,Rhox homeobox family member 2 (Paired-like homeobox protein PEPP-2) (Testis homeobox gene 1),0.96
530,Q92481,AP2B_HUMAN,Transcription factor AP-2-beta (AP2-beta) (Activating enhancer-binding protein 2-beta),0.96
531,Q15475,SIX1_HUMAN,Homeobox protein SIX1 (Sine oculis homeobox homolog 1),0.96
532,P20393,NR1D1_HUMAN,Nuclear receptor subfamily 1 group D member 1 (Rev-erbA-alpha) (V-erbA-related protein 1) (EAR-1),0.96
533,P20749,BCL3_HUMAN,B-cell lymphoma 3 protein (BCL-3) (Proto-oncogene BCL3),0.96
534,Q16666,IF16_HUMAN,Gamma-interferon-inducible protein 16 (Ifi-16) (Interferon-inducible myeloid differentiation transcriptional activator),0.96
535,A9YTQ3,AHRR_HUMAN,Aryl hydrocarbon receptor repressor (AhR repressor) (AhRR) (Class E basic helix-loop-helix protein 77) (bHLHe77),0.96
536,Q8ND82,Z280C_HUMAN,Zinc finger protein 280C (Suppressor of hairy wing homolog 3) (Zinc finger protein 633),0.96
537,Q8NEM7,SP20H_HUMAN,Transcription factor SPT20 homolog (p38-interacting protein) (p38IP),0.96
538,P0C7M4,RHF2B_HUMAN,Rhox homeobox family member 2B,0.95
539,P35548,MSX2_HUMAN,Homeobox protein MSX-2 (Homeobox protein Hox-8),0.95
540,P54821,PRRX1_HUMAN,Paired mesoderm homeobox protein 1 (Homeobox protein PHOX1) (Paired-related homeobox protein 1) (PRX-1),0.95
541,Q70SY1,CR3L2_HUMAN,Cyclic AMP-responsive element-binding protein 3-like protein 2 (cAMP-responsive element-binding protein 3-like protein 2) (BBF2 human homolog on chromosome 7) [Cleaved into: Processed cyclic AMP-responsive element-binding protein 3-like protein 2],0.95
542,O95416,SOX14_HUMAN,Transcription factor SOX-14 (Protein SOX-28),0.95
543,Q9H3D4,P63_HUMAN,Tumor protein 63 (p63) (Chronic ulcerative stomatitis protein) (CUSP) (Keratinocyte transcription factor KET) (Transformation-related protein 63) (TP63) (Tumor protein p73-like) (p73L) (p40) (p51),0.95
544,Q9BXG8,SPZ1_HUMAN,Spermatogenic leucine zipper protein 1 (Testis-specific protein 1) (Testis-specific protein NYD-TSP1),0.95
545,O00267,SPT5H_HUMAN,Transcription elongation factor SPT5 (hSPT5) (DRB sensitivity-inducing factor 160 kDa subunit) (DSIF p160) (DRB sensitivity-inducing factor large subunit) (DSIF large subunit) (Tat-cotransactivator 1 protein) (Tat-CT1 protein),0.95
546,Q9NR55,BATF3_HUMAN,Basic leucine zipper transcriptional factor ATF-like 3 (B-ATF-3) (21 kDa small nuclear factor isolated from T-cells) (Jun dimerization protein p21SNFT),0.95
547,Q13461,FOXE3_HUMAN,Forkhead box protein E3 (Forkhead-related protein FKHL12) (Forkhead-related transcription factor 8) (FREAC-8),0.95
548,O60356,NUPR1_HUMAN,Nuclear protein 1 (Candidate of metastasis 1) (Protein p8),0.95
549,Q9GZZ0,HXD1_HUMAN,Homeobox protein Hox-D1 (Homeobox protein Hox-GG),0.95
550,Q01543,FLI1_HUMAN,Friend leukemia integration 1 transcription factor (Proto-oncogene Fli-1) (Transcription factor ERGB),0.95
551,Q9H2X6,HIPK2_HUMAN,Homeodomain-interacting protein kinase 2 (hHIPk2) (EC 2.7.11.1),0.95
552,Q9NYD6,HXC10_HUMAN,Homeobox protein Hox-C10 (Homeobox protein Hox-3I),0.95
553,O15516,CLOCK_HUMAN,Circadian locomoter output cycles protein kaput (hCLOCK) (EC 2.3.1.48) (Class E basic helix-loop-helix protein 8) (bHLHe8),0.95
554,Q92949,FOXJ1_HUMAN,Forkhead box protein J1 (Forkhead-related protein FKHL13) (Hepatocyte nuclear factor 3 forkhead homolog 4) (HFH-4),0.95
